,id,observation_id,observation,prediction,proba,true_class
322,387,0bda3c5a-73aa-4c4c-a13c-ce77d0556a7f,"{""observation_id"": ""0bda3c5a-73aa-4c4c-a13c-ce77d0556a7f"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T04:30:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.773248, ""Longitude"": -1.324003, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""durham""}",0.0,0.18406372,0
323,388,18239e6f-c0bf-471e-a023-66f9c631a830,"{""observation_id"": ""18239e6f-c0bf-471e-a023-66f9c631a830"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T05:26:53+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.599306, ""Longitude"": -0.224061, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""cambridgeshire""}",0.0,0.37631953,0
324,389,449ca95f-bf0c-4aea-8c28-1d2298a47f0a,"{""observation_id"": ""449ca95f-bf0c-4aea-8c28-1d2298a47f0a"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T08:33:42+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.570111, ""Longitude"": -0.295538, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.64617205,1
325,390,f9ca5ab9-b188-45d8-8a0c-37268997476a,"{""observation_id"": ""f9ca5ab9-b188-45d8-8a0c-37268997476a"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T11:10:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.8765, ""Longitude"": -0.414433, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8226791,0
326,392,a7d04298-64e5-40d8-9ba3-c5e37f209ec2,"{""observation_id"": ""a7d04298-64e5-40d8-9ba3-c5e37f209ec2"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T12:25:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.875065, ""Longitude"": -0.417389, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8116262,0
327,393,624a0d43-4bf3-4cf4-b5bd-0840fba190ce,"{""observation_id"": ""624a0d43-4bf3-4cf4-b5bd-0840fba190ce"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T12:30:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.875065, ""Longitude"": -0.417389, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8116262,0
328,394,f692de07-d14d-46ca-ab38-fe23a5f167cf,"{""observation_id"": ""f692de07-d14d-46ca-ab38-fe23a5f167cf"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T12:52:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.875555, ""Longitude"": -0.414408, ""Gender"": ""Female"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.82897407,1
329,395,1c6c9c92-7d7f-4e5c-a416-10ccb58c70a6,"{""observation_id"": ""1c6c9c92-7d7f-4e5c-a416-10ccb58c70a6"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-08T13:13:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""nottinghamshire""}",1.0,0.72838736,1
330,396,5c994b05-9290-450b-8fda-590cf0ac8399,"{""observation_id"": ""5c994b05-9290-450b-8fda-590cf0ac8399"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T13:15:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.874519, ""Longitude"": -0.408256, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""bedfordshire""}",1.0,0.6523416,0
331,397,90cd177c-4c67-467e-84b2-8688db0ed8ee,"{""observation_id"": ""90cd177c-4c67-467e-84b2-8688db0ed8ee"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T13:23:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.874519, ""Longitude"": -0.408256, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""bedfordshire""}",1.0,0.62379205,0
332,398,512d578d-9932-4d52-b07f-2b9e7096506a,"{""observation_id"": ""512d578d-9932-4d52-b07f-2b9e7096506a"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T13:48:34+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.57287, ""Longitude"": -0.241376, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.64617205,0
333,399,b880ca2b-30c5-462b-87b9-895e5b393e60,"{""observation_id"": ""b880ca2b-30c5-462b-87b9-895e5b393e60"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T14:14:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""nottinghamshire""}",0.0,0.428767,0
334,400,9b5b8688-c514-43f1-9d9a-9ea7132af982,"{""observation_id"": ""9b5b8688-c514-43f1-9d9a-9ea7132af982"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T14:27:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.719357, ""Longitude"": -3.532095, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.58762604,0
335,401,1e2463d2-03e6-4d18-9d41-d9254218b522,"{""observation_id"": ""1e2463d2-03e6-4d18-9d41-d9254218b522"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T14:33:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.719357, ""Longitude"": -3.532095, ""Gender"": ""Female"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.40631536,0
336,402,b60636c4-2e07-41ee-95e5-b13ee10edc1b,"{""observation_id"": ""b60636c4-2e07-41ee-95e5-b13ee10edc1b"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T14:46:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.131877, ""Longitude"": -0.46888, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""bedfordshire""}",1.0,0.6459248,0
337,403,0119d9fa-b78c-4014-86cd-44fd7619e6a8,"{""observation_id"": ""0119d9fa-b78c-4014-86cd-44fd7619e6a8"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T14:50:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53064317,0
338,404,4ab1edb5-43e7-417e-a1f5-10182b98ecb0,"{""observation_id"": ""4ab1edb5-43e7-417e-a1f5-10182b98ecb0"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T15:00:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53306043,0
339,405,83658eef-a6c5-4913-b055-be0bd8fdfbf2,"{""observation_id"": ""83658eef-a6c5-4913-b055-be0bd8fdfbf2"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T15:56:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.72501, ""Longitude"": -3.524855, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.53064317,0
340,406,03f1ebb5-4b50-48b8-b046-1d976856955e,"{""observation_id"": ""03f1ebb5-4b50-48b8-b046-1d976856955e"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T16:14:51+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.579225, ""Longitude"": -0.241255, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.6211646,0
341,408,7b7be68f-9ded-42c9-ba97-1d99053a3ec7,"{""observation_id"": ""7b7be68f-9ded-42c9-ba97-1d99053a3ec7"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T18:59:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""nottinghamshire""}",0.0,0.46479973,0
342,409,bfcafdc1-806f-4bca-9f9c-caf942773afc,"{""observation_id"": ""bfcafdc1-806f-4bca-9f9c-caf942773afc"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T19:30:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Female"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.40631536,1
343,410,86987db3-e598-43dc-9995-dbdcfd500a27,"{""observation_id"": ""86987db3-e598-43dc-9995-dbdcfd500a27"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T19:30:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Female"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.40631536,0
344,411,34e415e9-5956-496f-87d2-0bd7f9d62bfa,"{""observation_id"": ""34e415e9-5956-496f-87d2-0bd7f9d62bfa"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T19:32:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.548349, ""Longitude"": -4.147658, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.46871826,0
345,412,c81bd81b-3df4-4590-9191-a96cff98a31a,"{""observation_id"": ""c81bd81b-3df4-4590-9191-a96cff98a31a"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T19:32:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.391127, ""Longitude"": -4.054201, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.46871826,0
346,413,eb47de12-98e9-4eb9-a5eb-f190441b1809,"{""observation_id"": ""eb47de12-98e9-4eb9-a5eb-f190441b1809"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T19:51:00+00:00"", ""Part of a policing operation"": true, ""Latitude"": 50.727547, ""Longitude"": -3.552751, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.58762604,0
347,414,f3957cca-205a-4e1c-9f5a-15f783cd06ac,"{""observation_id"": ""f3957cca-205a-4e1c-9f5a-15f783cd06ac"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T20:03:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""10-17"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",0.0,0.46871826,0
348,415,2697f181-471f-40e8-8939-fca155e198fc,"{""observation_id"": ""2697f181-471f-40e8-8939-fca155e198fc"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T20:20:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""devon-and-cornwall""}",0.0,0.25530446,0
349,416,0214372b-bd37-4c78-8f02-8e672ba91074,"{""observation_id"": ""0214372b-bd37-4c78-8f02-8e672ba91074"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T20:40:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.399966, ""Longitude"": -3.515875, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.58762604,0
350,417,416d2edf-9947-409d-9aee-d55e7dd26c94,"{""observation_id"": ""416d2edf-9947-409d-9aee-d55e7dd26c94"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-08T21:50:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.922004, ""Longitude"": -0.428289, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8492415,0
351,418,3d45b8f4-f656-4163-9478-5829e9024eb7,"{""observation_id"": ""3d45b8f4-f656-4163-9478-5829e9024eb7"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T22:13:04+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.922004, ""Longitude"": -0.428289, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.84000677,0
352,419,9b193385-40db-44fe-b65b-d0a0df9926cf,"{""observation_id"": ""9b193385-40db-44fe-b65b-d0a0df9926cf"", ""Type"": ""Person search"", ""Date"": ""2022-01-08T22:19:03+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.210521, ""Longitude"": 0.146839, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.5794391,0
353,420,6f9ed7ae-7608-47de-a562-58e11cd687dc,"{""observation_id"": ""6f9ed7ae-7608-47de-a562-58e11cd687dc"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T00:10:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""over 34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""bedfordshire""}",1.0,0.62379205,1
354,421,e873956d-b7fa-462e-91f5-0a5e2b866b1f,"{""observation_id"": ""e873956d-b7fa-462e-91f5-0a5e2b866b1f"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T00:35:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.523532, ""Longitude"": -1.555571, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""durham""}",0.0,0.45553276,0
355,422,52136475-c39a-47fa-abf5-f5a3d6837e66,"{""observation_id"": ""52136475-c39a-47fa-abf5-f5a3d6837e66"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T00:35:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.523532, ""Longitude"": -1.555571, ""Gender"": ""Other"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""durham""}",0.0,0.23926452,1
356,424,362f4de6-3a17-42ed-9f6d-d6df106fc8f0,"{""observation_id"": ""362f4de6-3a17-42ed-9f6d-d6df106fc8f0"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T00:58:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.852885, ""Longitude"": -1.834326, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""durham""}",0.0,0.45553276,1
357,425,11e67785-2e22-4f6e-a559-dca50d4b19b3,"{""observation_id"": ""11e67785-2e22-4f6e-a559-dca50d4b19b3"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T01:14:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.865894, ""Longitude"": -1.704457, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""durham""}",0.0,0.18406372,0
358,426,2a8a03b6-3a85-4b4a-ae7e-03510d53dd69,"{""observation_id"": ""2a8a03b6-3a85-4b4a-ae7e-03510d53dd69"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T01:30:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.36879, ""Longitude"": -4.150887, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.56230515,0
359,427,2dd61032-8d17-4445-b94d-7c7a0d7d04cc,"{""observation_id"": ""2dd61032-8d17-4445-b94d-7c7a0d7d04cc"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T01:46:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.388795, ""Longitude"": -4.142521, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.60457057,0
360,428,bc5e9d8d-d7ea-4ec8-b59b-e91382a990c2,"{""observation_id"": ""bc5e9d8d-d7ea-4ec8-b59b-e91382a990c2"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T01:50:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.388795, ""Longitude"": -4.142521, ""Gender"": ""Female"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""devon-and-cornwall""}",1.0,0.52503705,0
361,429,f5c7eac2-a136-4ae5-8719-9b6ca034caea,"{""observation_id"": ""f5c7eac2-a136-4ae5-8719-9b6ca034caea"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T02:11:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 50.618813, ""Longitude"": -3.416159, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""devon-and-cornwall""}",0.0,0.3613377,0
362,430,a87b4616-7efb-468d-b681-689f2232c4e3,"{""observation_id"": ""a87b4616-7efb-468d-b681-689f2232c4e3"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T02:30:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 52.443671, ""Longitude"": -0.284959, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""bedfordshire""}",1.0,0.6681288,0
363,431,315b54b9-bde7-4819-93b8-c31876b5d98b,"{""observation_id"": ""315b54b9-bde7-4819-93b8-c31876b5d98b"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T03:03:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""Black"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""nottinghamshire""}",1.0,0.5425204,0
364,433,7efd7921-8631-4722-9361-8297e6d62808,"{""observation_id"": ""7efd7921-8631-4722-9361-8297e6d62808"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T05:44:15+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.443671, ""Longitude"": -0.284959, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Article for use in theft"", ""station"": ""cambridgeshire""}",0.0,0.3299394,0
365,434,441b286d-4d74-4ad0-a48c-b649e5b4736f,"{""observation_id"": ""441b286d-4d74-4ad0-a48c-b649e5b4736f"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T07:29:34+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.564657, ""Longitude"": -0.240436, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.64617205,0
366,435,08662f43-ef4b-4401-9c80-3d6475da003c,"{""observation_id"": ""08662f43-ef4b-4401-9c80-3d6475da003c"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T07:34:51+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.564657, ""Longitude"": -0.240436, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.6211646,0
367,436,cbed70c5-8f0a-4941-942d-0d9168e894f7,"{""observation_id"": ""cbed70c5-8f0a-4941-942d-0d9168e894f7"", ""Type"": ""Person search"", ""Date"": ""2022-01-09T07:41:58+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 52.564657, ""Longitude"": -0.240436, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""cambridgeshire""}",1.0,0.64617205,0
368,437,cf60cc30-ec1f-4f40-966d-05ed50078048,"{""observation_id"": ""cf60cc30-ec1f-4f40-966d-05ed50078048"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T09:25:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": NaN, ""Longitude"": NaN, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""Asian"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8492415,0
369,438,844e7dc2-296d-4511-b302-7dc8e87d3399,"{""observation_id"": ""844e7dc2-296d-4511-b302-7dc8e87d3399"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T10:10:00+00:00"", ""Part of a policing operation"": false, ""Latitude"": 51.878903, ""Longitude"": -0.413942, ""Gender"": ""Male"", ""Age range"": ""25-34"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Misuse of Drugs Act 1971 (section 23)"", ""Object of search"": ""Controlled drugs"", ""station"": ""bedfordshire""}",1.0,0.8701954,0
370,440,eb190c40-8b54-4169-8eda-982034aaec6b,"{""observation_id"": ""eb190c40-8b54-4169-8eda-982034aaec6b"", ""Type"": ""Person and Vehicle search"", ""Date"": ""2022-01-09T11:00:00+00:00"", ""Part of a policing operation"": NaN, ""Latitude"": 54.5286, ""Longitude"": -1.519915, ""Gender"": ""Male"", ""Age range"": ""18-24"", ""Officer-defined ethnicity"": ""White"", ""Legislation"": ""Police and Criminal Evidence Act 1984 (section 1)"", ""Object of search"": ""Offensive weapons"", ""station"": ""durham""}",0.0,0.2608827,1
